release_month,observation_month,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,price_ngn_per_litre,unit,source_period_label,is_primary_release,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2026-03-01,2026-02-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,1005.45175870677,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,21,3,C21
2026-03-01,2026-02-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,1050.0275,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,22,3,C22
2026-03-01,2026-02-01,STATE,Benue,Benue,Benue,North Central,FALSE,1069.39713619258,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,23,3,C23
2026-03-01,2026-02-01,STATE,Borno,Borno,Borno,North East,FALSE,1108.0850239171796,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,24,3,C24
2026-03-01,2026-02-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1068.606344432329,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,25,3,C25
2026-03-01,2026-02-01,STATE,Delta,Delta,Delta,South South,FALSE,1023.8071483574723,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,26,3,C26
2026-03-01,2026-02-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1095.6565671715173,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,27,3,C27
2026-03-01,2026-02-01,STATE,Edo,Edo,Edo,South South,FALSE,1055.34,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,28,3,C28
2026-03-01,2026-02-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,1015.7126408420496,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,29,3,C29
2026-03-01,2026-02-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1008.79651891057,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,30,3,C30
2026-03-01,2026-02-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,1106.04498805365,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,31,3,C31
2026-03-01,2026-02-01,STATE,Imo,Imo,Imo,South East,FALSE,1016.586025415284,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,32,3,C32
2026-03-01,2026-02-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,1068.9572309156815,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,33,3,C33
2026-03-01,2026-02-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,1000.0666666666666,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,34,3,C34
2026-03-01,2026-02-01,STATE,Kano,Kano,Kano,North West,FALSE,1032.4446482783387,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,35,3,C35
2026-03-01,2026-02-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,1009.56085349024,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,36,3,C36
2026-03-01,2026-02-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,1047.7039807835356,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,37,3,C37
2026-03-01,2026-02-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,1002,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,38,3,C38
2026-03-01,2026-02-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,1064.6276672387444,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,39,3,C39
2026-03-01,2026-02-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,966.6096519306284,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,40,3,C40
2026-03-01,2026-02-01,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,1042.6815218774004,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,41,3,C41
2026-03-01,2026-02-01,STATE,Niger,Niger,Niger,North Central,FALSE,1072.6494935481323,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,42,3,C42
2026-03-01,2026-02-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,1029.6665876407706,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,43,3,C43
2026-03-01,2026-02-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,1071.564452689861,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,44,3,C44
2026-03-01,2026-02-01,STATE,Osun,Osun,Osun,South West,FALSE,1086.361315942425,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,45,3,C45
2026-03-01,2026-02-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,973.448729627903,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,46,3,C46
2026-03-01,2026-02-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1051.727557265312,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,47,3,C47
2026-03-01,2026-02-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,1030.7429628275222,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,48,3,C48
2026-03-01,2026-02-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1116.8115997626,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,49,3,C49
2026-03-01,2026-02-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1055.4908480870617,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,50,3,C50
2026-03-01,2026-02-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,1134.7317862777957,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,51,3,C51
2026-03-01,2026-02-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,1038.0130892545455,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,52,3,C52
2026-03-01,2026-02-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,1051.4722455965084,NGN per litre,2026-02-01,FALSE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,53,3,C53
2026-03-01,2026-03-01,STATE,Abia,Abia,Abia,South East,FALSE,1247.8383212781428,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,16,4,D16
2026-03-01,2026-03-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,1268.490545484879,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,17,4,D17
2026-03-01,2026-03-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1350.7321650796703,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,18,4,D18
2026-03-01,2026-03-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1301.5161371166655,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,19,4,D19
2026-03-01,2026-03-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,1441.2242798133802,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,20,4,D20
2026-03-01,2026-03-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,1290.4728792180795,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,21,4,D21
2026-03-01,2026-03-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,1252.4847963316722,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,22,4,D22
2026-03-01,2026-03-01,STATE,Benue,Benue,Benue,North Central,FALSE,1303.67942923968,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,23,4,D23
2026-03-01,2026-03-01,STATE,Borno,Borno,Borno,North East,FALSE,1375.16229181218,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,24,4,D24
2026-03-01,2026-03-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1365.0226376598357,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,25,4,D25
2026-03-01,2026-03-01,STATE,Delta,Delta,Delta,South South,FALSE,1279.6018592146163,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,26,4,D26
2026-03-01,2026-03-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1287.9259111482986,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,27,4,D27
2026-03-01,2026-03-01,STATE,Edo,Edo,Edo,South South,FALSE,1315.084996461098,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,28,4,D28
2026-03-01,2026-03-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,1246.158449253726,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,29,4,D29
2026-03-01,2026-03-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1308.2152442462375,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,30,4,D30
2026-03-01,2026-03-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,1334.831985967728,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,31,4,D31
2026-03-01,2026-03-01,STATE,Imo,Imo,Imo,South East,FALSE,1291.0984925442067,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,32,4,D32
2026-03-01,2026-03-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,1270.062218949202,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,33,4,D33
2026-03-01,2026-03-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,1193.398,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,34,4,D34
2026-03-01,2026-03-01,STATE,Kano,Kano,Kano,North West,FALSE,1280.1399870269354,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,35,4,D35
2026-03-01,2026-03-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,1356.4050026719995,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,36,4,D36
2026-03-01,2026-03-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,1337.2598090124986,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,37,4,D37
2026-03-01,2026-03-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,1217.24,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,38,4,D38
2026-03-01,2026-03-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,1224.2773826855569,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,39,4,D39
2026-03-01,2026-03-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,1162.7059656525198,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,40,4,D40
2026-03-01,2026-03-01,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,1213.7957316349139,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,41,4,D41
2026-03-01,2026-03-01,STATE,Niger,Niger,Niger,North Central,FALSE,1328.4224461270396,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,42,4,D42
2026-03-01,2026-03-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,1169.7818393190885,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,43,4,D43
2026-03-01,2026-03-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,1287.8252196603446,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,44,4,D44
2026-03-01,2026-03-01,STATE,Osun,Osun,Osun,South West,FALSE,1256.9570215394829,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,45,4,D45
2026-03-01,2026-03-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,1271.3053739558022,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,46,4,D46
2026-03-01,2026-03-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1252.4481732820404,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,47,4,D47
2026-03-01,2026-03-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,1247.837553239143,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,48,4,D48
2026-03-01,2026-03-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1377.5542414974232,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,49,4,D49
2026-03-01,2026-03-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1305.7440770852045,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,50,4,D50
2026-03-01,2026-03-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,1362.0517668263194,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,51,4,D51
2026-03-01,2026-03-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,1301.3054876896451,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,52,4,D52
2026-03-01,2026-03-01,ZONE,North Central,North Central,,North Central,TRUE,1258.3362440648727,NGN per litre,Average Price,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,17,7,G17
2026-03-01,2026-03-01,ZONE,North East,North East,,North East,TRUE,1336.4991943315304,NGN per litre,Average Price,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,18,7,G18
2026-03-01,2026-03-01,ZONE,North West,North West,,North West,TRUE,1302.3035352639577,NGN per litre,Average Price,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,21,7,G21
2026-03-01,2026-03-01,ZONE,South East,South East,,South East,TRUE,1315.2604498060532,NGN per litre,Average Price,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,16,7,G16
2026-03-01,2026-03-01,ZONE,South South,South South,,South South,TRUE,1293.5913300038385,NGN per litre,Average Price,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,19,7,G19
2026-03-01,2026-03-01,ZONE,South West,South West,,South West,TRUE,1232.4556448968272,NGN per litre,Average Price,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,20,7,G20
2026-03-01,2026-03-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,1288.5421005331152,NGN per litre,2026-03-01,TRUE,,15,PMS_Report_MARCH_2026.zip,PMS_March_ 2026.xlsx,Fuel MARCH 2026,53,4,D53
2026-04-01,2025-04-01,STATE,Abia,Abia,Abia,South East,FALSE,1227.15125,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,3,2,B3
2026-04-01,2025-04-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,1180.41666666667,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,4,2,B4
2026-04-01,2025-04-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1370,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,5,2,B5
2026-04-01,2025-04-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1139,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,6,2,B6
2026-04-01,2025-04-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,1240.68815538462,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,7,2,B7
2026-04-01,2025-04-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,1186.9823,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,8,2,B8
2026-04-01,2025-04-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,1185.9,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,9,2,B9
2026-04-01,2025-04-01,STATE,Benue,Benue,Benue,North Central,FALSE,1341.34338461538,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,10,2,B10
2026-04-01,2025-04-01,STATE,Borno,Borno,Borno,North East,FALSE,1153.33333333333,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,11,2,B11
2026-04-01,2025-04-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1301.6875,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,12,2,B12
2026-04-01,2025-04-01,STATE,Delta,Delta,Delta,South South,FALSE,1161.4136,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,13,2,B13
2026-04-01,2025-04-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1118.79817142857,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,14,2,B14
2026-04-01,2025-04-01,STATE,Edo,Edo,Edo,South South,FALSE,1283.23633333333,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,15,2,B15
2026-04-01,2025-04-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,1226.29711,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,16,2,B16
2026-04-01,2025-04-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1533.40833333333,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,17,2,B17
2026-04-01,2025-04-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,1060.926125,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,18,2,B18
2026-04-01,2025-04-01,STATE,Imo,Imo,Imo,South East,FALSE,1588.49857142857,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,19,2,B19
2026-04-01,2025-04-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,1567.842585,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,20,2,B20
2026-04-01,2025-04-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,1395.04436,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,21,2,B21
2026-04-01,2025-04-01,STATE,Kano,Kano,Kano,North West,FALSE,1283.69501923077,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,22,2,B22
2026-04-01,2025-04-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,1111.9375,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,23,2,B23
2026-04-01,2025-04-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,1148.9099475,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,24,2,B24
2026-04-01,2025-04-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,1258,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,25,2,B25
2026-04-01,2025-04-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,1014.85075075,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,26,2,B26
2026-04-01,2025-04-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,1064.5762,NGN per litre,2025-04-01,FALSE,,2,PMS_APRIL_2026.zip,Fuel APRIL 2026.xlsx,Fuel APRIL 2026,27,2,B27
